ID,Group,Treatment,Replicate,Pairing date,Pair ID,Day egg laid,Date egg laid,Date of measure,Devt time,males,females,Total,Comments
F-F-1-36,F-F-1,F-F,1,01-Feb-24,36,0,01-Feb-24,25-Feb-24,24,0,1,1,NA
F-F-1-37,F-F-1,F-F,1,01-Feb-24,37,0,01-Feb-24,25-Feb-24,24,1,1,2,NA
F-F-1-38,F-F-1,F-F,1,01-Feb-24,38,0,01-Feb-24,25-Feb-24,24,1,0,1,NA
F-F-1-39,F-F-1,F-F,1,01-Feb-24,39,0,01-Feb-24,25-Feb-24,24,0,1,1,NA
F-F-1-40,F-F-1,F-F,1,01-Feb-24,40,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-41,F-F-1,F-F,1,01-Feb-24,41,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-42,F-F-1,F-F,1,01-Feb-24,42,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-43,F-F-1,F-F,1,01-Feb-24,43,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-44,F-F-1,F-F,1,01-Feb-24,44,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-45,F-F-1,F-F,1,01-Feb-24,45,0,01-Feb-24,25-Feb-24,24,1,0,1,NA
F-F-1-46,F-F-1,F-F,1,01-Feb-24,46,0,01-Feb-24,25-Feb-24,24,1,0,1,NA
F-F-1-47,F-F-1,F-F,1,01-Feb-24,47,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-48,F-F-1,F-F,1,01-Feb-24,48,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-49,F-F-1,F-F,1,01-Feb-24,49,0,01-Feb-24,25-Feb-24,24,1,0,1,NA
F-F-1-50,F-F-1,F-F,1,01-Feb-24,50,0,01-Feb-24,25-Feb-24,24,0,0,0,NA
F-F-1-1,F-F-1,F-F,1,01-Feb-24,1,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-2,F-F-1,F-F,1,01-Feb-24,2,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-3,F-F-1,F-F,1,01-Feb-24,3,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-4,F-F-1,F-F,1,01-Feb-24,4,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-5,F-F-1,F-F,1,01-Feb-24,5,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-6,F-F-1,F-F,1,01-Feb-24,6,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-7,F-F-1,F-F,1,01-Feb-24,7,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-8,F-F-1,F-F,1,01-Feb-24,8,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-9,F-F-1,F-F,1,01-Feb-24,9,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-10,F-F-1,F-F,1,01-Feb-24,10,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-11,F-F-1,F-F,1,01-Feb-24,11,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-12,F-F-1,F-F,1,01-Feb-24,12,0,01-Feb-24,26-Feb-24,25,1,0,1,NA
F-F-1-13,F-F-1,F-F,1,01-Feb-24,13,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-14,F-F-1,F-F,1,01-Feb-24,14,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-15,F-F-1,F-F,1,01-Feb-24,15,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-16,F-F-1,F-F,1,01-Feb-24,16,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-17,F-F-1,F-F,1,01-Feb-24,17,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-18,F-F-1,F-F,1,01-Feb-24,18,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-19,F-F-1,F-F,1,01-Feb-24,19,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-20,F-F-1,F-F,1,01-Feb-24,20,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-21,F-F-1,F-F,1,01-Feb-24,21,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-22,F-F-1,F-F,1,01-Feb-24,22,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-23,F-F-1,F-F,1,01-Feb-24,23,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-24,F-F-1,F-F,1,01-Feb-24,24,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-25,F-F-1,F-F,1,01-Feb-24,25,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-26,F-F-1,F-F,1,01-Feb-24,26,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-27,F-F-1,F-F,1,01-Feb-24,27,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-28,F-F-1,F-F,1,01-Feb-24,28,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-29,F-F-1,F-F,1,01-Feb-24,29,0,01-Feb-24,26-Feb-24,25,1,0,1,NA
F-F-1-30,F-F-1,F-F,1,01-Feb-24,30,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-31,F-F-1,F-F,1,01-Feb-24,31,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-32,F-F-1,F-F,1,01-Feb-24,32,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-33,F-F-1,F-F,1,01-Feb-24,33,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-34,F-F-1,F-F,1,01-Feb-24,34,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-35,F-F-1,F-F,1,01-Feb-24,35,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-36,F-F-1,F-F,1,01-Feb-24,36,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-37,F-F-1,F-F,1,01-Feb-24,37,0,01-Feb-24,26-Feb-24,25,1,2,3,NA
F-F-1-38,F-F-1,F-F,1,01-Feb-24,38,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-39,F-F-1,F-F,1,01-Feb-24,39,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-40,F-F-1,F-F,1,01-Feb-24,40,0,01-Feb-24,26-Feb-24,25,1,0,1,NA
F-F-1-41,F-F-1,F-F,1,01-Feb-24,41,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-42,F-F-1,F-F,1,01-Feb-24,42,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-43,F-F-1,F-F,1,01-Feb-24,43,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-44,F-F-1,F-F,1,01-Feb-24,44,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-45,F-F-1,F-F,1,01-Feb-24,45,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-46,F-F-1,F-F,1,01-Feb-24,46,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-47,F-F-1,F-F,1,01-Feb-24,47,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-48,F-F-1,F-F,1,01-Feb-24,48,0,01-Feb-24,26-Feb-24,25,0,1,1,NA
F-F-1-49,F-F-1,F-F,1,01-Feb-24,49,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-50,F-F-1,F-F,1,01-Feb-24,50,0,01-Feb-24,26-Feb-24,25,0,0,0,NA
F-F-1-1,F-F-1,F-F,1,01-Feb-24,1,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-2,F-F-1,F-F,1,01-Feb-24,2,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-3,F-F-1,F-F,1,01-Feb-24,3,0,01-Feb-24,27-Feb-24,26,1,0,1,NA
F-F-1-4,F-F-1,F-F,1,01-Feb-24,4,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-5,F-F-1,F-F,1,01-Feb-24,5,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-6,F-F-1,F-F,1,01-Feb-24,6,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-7,F-F-1,F-F,1,01-Feb-24,7,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-8,F-F-1,F-F,1,01-Feb-24,8,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-9,F-F-1,F-F,1,01-Feb-24,9,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-10,F-F-1,F-F,1,01-Feb-24,10,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-11,F-F-1,F-F,1,01-Feb-24,11,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-12,F-F-1,F-F,1,01-Feb-24,12,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-13,F-F-1,F-F,1,01-Feb-24,13,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-14,F-F-1,F-F,1,01-Feb-24,14,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-15,F-F-1,F-F,1,01-Feb-24,15,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-16,F-F-1,F-F,1,01-Feb-24,16,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-17,F-F-1,F-F,1,01-Feb-24,17,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-18,F-F-1,F-F,1,01-Feb-24,18,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-19,F-F-1,F-F,1,01-Feb-24,19,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-20,F-F-1,F-F,1,01-Feb-24,20,0,01-Feb-24,27-Feb-24,26,1,0,1,NA
F-F-1-21,F-F-1,F-F,1,01-Feb-24,21,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-22,F-F-1,F-F,1,01-Feb-24,22,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-23,F-F-1,F-F,1,01-Feb-24,23,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-24,F-F-1,F-F,1,01-Feb-24,24,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-25,F-F-1,F-F,1,01-Feb-24,25,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-26,F-F-1,F-F,1,01-Feb-24,26,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-27,F-F-1,F-F,1,01-Feb-24,27,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-28,F-F-1,F-F,1,01-Feb-24,28,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-29,F-F-1,F-F,1,01-Feb-24,29,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-30,F-F-1,F-F,1,01-Feb-24,30,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-31,F-F-1,F-F,1,01-Feb-24,31,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-32,F-F-1,F-F,1,01-Feb-24,32,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-33,F-F-1,F-F,1,01-Feb-24,33,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-34,F-F-1,F-F,1,01-Feb-24,34,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-35,F-F-1,F-F,1,01-Feb-24,35,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-36,F-F-1,F-F,1,01-Feb-24,36,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-37,F-F-1,F-F,1,01-Feb-24,37,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-38,F-F-1,F-F,1,01-Feb-24,38,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-39,F-F-1,F-F,1,01-Feb-24,39,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-40,F-F-1,F-F,1,01-Feb-24,40,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-41,F-F-1,F-F,1,01-Feb-24,41,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-42,F-F-1,F-F,1,01-Feb-24,42,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-43,F-F-1,F-F,1,01-Feb-24,43,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-44,F-F-1,F-F,1,01-Feb-24,44,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-45,F-F-1,F-F,1,01-Feb-24,45,0,01-Feb-24,27-Feb-24,26,0,1,1,NA
F-F-1-46,F-F-1,F-F,1,01-Feb-24,46,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-47,F-F-1,F-F,1,01-Feb-24,47,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-48,F-F-1,F-F,1,01-Feb-24,48,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-49,F-F-1,F-F,1,01-Feb-24,49,0,01-Feb-24,27-Feb-24,26,0,1,1,NA
F-F-1-50,F-F-1,F-F,1,01-Feb-24,50,0,01-Feb-24,27-Feb-24,26,0,0,0,NA
F-F-1-1,F-F-1,F-F,1,01-Feb-24,1,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-2,F-F-1,F-F,1,01-Feb-24,2,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-3,F-F-1,F-F,1,01-Feb-24,3,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-4,F-F-1,F-F,1,01-Feb-24,4,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-5,F-F-1,F-F,1,01-Feb-24,5,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-6,F-F-1,F-F,1,01-Feb-24,6,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-7,F-F-1,F-F,1,01-Feb-24,7,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-8,F-F-1,F-F,1,01-Feb-24,8,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-9,F-F-1,F-F,1,01-Feb-24,9,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-10,F-F-1,F-F,1,01-Feb-24,10,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-11,F-F-1,F-F,1,01-Feb-24,11,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-12,F-F-1,F-F,1,01-Feb-24,12,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-13,F-F-1,F-F,1,01-Feb-24,13,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-14,F-F-1,F-F,1,01-Feb-24,14,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-15,F-F-1,F-F,1,01-Feb-24,15,0,01-Feb-24,28-Feb-24,27,0,1,1,NA
F-F-1-16,F-F-1,F-F,1,01-Feb-24,16,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-17,F-F-1,F-F,1,01-Feb-24,17,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-18,F-F-1,F-F,1,01-Feb-24,18,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-19,F-F-1,F-F,1,01-Feb-24,19,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-20,F-F-1,F-F,1,01-Feb-24,20,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-21,F-F-1,F-F,1,01-Feb-24,21,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-22,F-F-1,F-F,1,01-Feb-24,22,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-23,F-F-1,F-F,1,01-Feb-24,23,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-24,F-F-1,F-F,1,01-Feb-24,24,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-25,F-F-1,F-F,1,01-Feb-24,25,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-26,F-F-1,F-F,1,01-Feb-24,26,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-27,F-F-1,F-F,1,01-Feb-24,27,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-28,F-F-1,F-F,1,01-Feb-24,28,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-29,F-F-1,F-F,1,01-Feb-24,29,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-30,F-F-1,F-F,1,01-Feb-24,30,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-31,F-F-1,F-F,1,01-Feb-24,31,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-32,F-F-1,F-F,1,01-Feb-24,32,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-33,F-F-1,F-F,1,01-Feb-24,33,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-34,F-F-1,F-F,1,01-Feb-24,34,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-35,F-F-1,F-F,1,01-Feb-24,35,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-36,F-F-1,F-F,1,01-Feb-24,36,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-37,F-F-1,F-F,1,01-Feb-24,37,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-38,F-F-1,F-F,1,01-Feb-24,38,0,01-Feb-24,28-Feb-24,27,0,1,1,NA
F-F-1-39,F-F-1,F-F,1,01-Feb-24,39,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-40,F-F-1,F-F,1,01-Feb-24,40,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-41,F-F-1,F-F,1,01-Feb-24,41,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-42,F-F-1,F-F,1,01-Feb-24,42,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-43,F-F-1,F-F,1,01-Feb-24,43,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-44,F-F-1,F-F,1,01-Feb-24,44,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-45,F-F-1,F-F,1,01-Feb-24,45,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-46,F-F-1,F-F,1,01-Feb-24,46,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-47,F-F-1,F-F,1,01-Feb-24,47,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-48,F-F-1,F-F,1,01-Feb-24,48,0,01-Feb-24,28-Feb-24,27,1,0,1,NA
F-F-1-49,F-F-1,F-F,1,01-Feb-24,49,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-50,F-F-1,F-F,1,01-Feb-24,50,0,01-Feb-24,28-Feb-24,27,0,0,0,NA
F-F-1-1,F-F-1,F-F,1,01-Feb-24,1,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-2,F-F-1,F-F,1,01-Feb-24,2,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-3,F-F-1,F-F,1,01-Feb-24,3,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-4,F-F-1,F-F,1,01-Feb-24,4,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-5,F-F-1,F-F,1,01-Feb-24,5,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-6,F-F-1,F-F,1,01-Feb-24,6,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-7,F-F-1,F-F,1,01-Feb-24,7,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-8,F-F-1,F-F,1,01-Feb-24,8,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-9,F-F-1,F-F,1,01-Feb-24,9,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-10,F-F-1,F-F,1,01-Feb-24,10,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-11,F-F-1,F-F,1,01-Feb-24,11,0,01-Feb-24,29-Feb-24,28,0,0,0,Failed
F-F-1-12,F-F-1,F-F,1,01-Feb-24,12,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-13,F-F-1,F-F,1,01-Feb-24,13,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-14,F-F-1,F-F,1,01-Feb-24,14,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-15,F-F-1,F-F,1,01-Feb-24,15,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-16,F-F-1,F-F,1,01-Feb-24,16,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-17,F-F-1,F-F,1,01-Feb-24,17,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-18,F-F-1,F-F,1,01-Feb-24,18,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-19,F-F-1,F-F,1,01-Feb-24,19,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-20,F-F-1,F-F,1,01-Feb-24,20,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-21,F-F-1,F-F,1,01-Feb-24,21,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-22,F-F-1,F-F,1,01-Feb-24,22,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-23,F-F-1,F-F,1,01-Feb-24,23,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-24,F-F-1,F-F,1,01-Feb-24,24,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-25,F-F-1,F-F,1,01-Feb-24,25,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-26,F-F-1,F-F,1,01-Feb-24,26,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-27,F-F-1,F-F,1,01-Feb-24,27,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-28,F-F-1,F-F,1,01-Feb-24,28,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-29,F-F-1,F-F,1,01-Feb-24,29,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-30,F-F-1,F-F,1,01-Feb-24,30,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-31,F-F-1,F-F,1,01-Feb-24,31,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-32,F-F-1,F-F,1,01-Feb-24,32,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-33,F-F-1,F-F,1,01-Feb-24,33,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-34,F-F-1,F-F,1,01-Feb-24,34,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-35,F-F-1,F-F,1,01-Feb-24,35,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-36,F-F-1,F-F,1,01-Feb-24,36,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-37,F-F-1,F-F,1,01-Feb-24,37,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-38,F-F-1,F-F,1,01-Feb-24,38,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-39,F-F-1,F-F,1,01-Feb-24,39,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-40,F-F-1,F-F,1,01-Feb-24,40,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-41,F-F-1,F-F,1,01-Feb-24,41,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-42,F-F-1,F-F,1,01-Feb-24,42,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-43,F-F-1,F-F,1,01-Feb-24,43,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-44,F-F-1,F-F,1,01-Feb-24,44,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-45,F-F-1,F-F,1,01-Feb-24,45,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-46,F-F-1,F-F,1,01-Feb-24,46,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-47,F-F-1,F-F,1,01-Feb-24,47,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-48,F-F-1,F-F,1,01-Feb-24,48,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-49,F-F-1,F-F,1,01-Feb-24,49,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-50,F-F-1,F-F,1,01-Feb-24,50,0,01-Feb-24,29-Feb-24,28,0,0,0,NA
F-F-1-1,F-F-1,F-F,1,01-Feb-24,1,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-2,F-F-1,F-F,1,01-Feb-24,2,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-3,F-F-1,F-F,1,01-Feb-24,3,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-4,F-F-1,F-F,1,01-Feb-24,4,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-5,F-F-1,F-F,1,01-Feb-24,5,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-6,F-F-1,F-F,1,01-Feb-24,6,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-7,F-F-1,F-F,1,01-Feb-24,7,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-8,F-F-1,F-F,1,01-Feb-24,8,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-9,F-F-1,F-F,1,01-Feb-24,9,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-10,F-F-1,F-F,1,01-Feb-24,10,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-11,F-F-1,F-F,1,01-Feb-24,11,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-12,F-F-1,F-F,1,01-Feb-24,12,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-13,F-F-1,F-F,1,01-Feb-24,13,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-14,F-F-1,F-F,1,01-Feb-24,14,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-15,F-F-1,F-F,1,01-Feb-24,15,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-16,F-F-1,F-F,1,01-Feb-24,16,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-17,F-F-1,F-F,1,01-Feb-24,17,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-18,F-F-1,F-F,1,01-Feb-24,18,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-19,F-F-1,F-F,1,01-Feb-24,19,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-20,F-F-1,F-F,1,01-Feb-24,20,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
F-F-1-21,F-F-1,F-F,1,01-Feb-24,21,0,01-Feb-24,01-Mar-24,29,0,0,0,NA
